web_url,snippet,source,keywords,pub_date,word_count,headline.main,headline.kicker,headline.content_kicker,headline.print_headline,headline.name,headline.seo,headline.sub,byline.original,byline.organization,title,release_date,budget,revenue,runtime,genres,spoken_languages,production_countries,vote_average,vote_count
https://www.nytimes.com/2019/02/20/movies/how-to-train-your-dragon-hidden-world-review.html,The third in this franchise concerns the exigencies that poor Hiccup must face as the leader of Berk.,The New York Times,"{name: subject, value: Movies, rank: 1, major: N}, {name: persons, value: DeBlois, Dean, rank: 2, major: N}, {name: persons, value: Baruchel, Jay, rank: 3, major: N}, {name: persons, value: ABRAHAM, F MURRAY, rank: 4, major: N}, {name: persons, value: Ferrera, America, rank: 5, major: N}, {name: creative_works, value: How to Train Your Dragon: The Hidden World (Movie), rank: 6, major: N}",2019-02-21T00:02:36+0000,531,‘How to Train Your Dragon: The Hidden World’ Review: A Series Scales Up,,,Love Takes Wing Amid Trouble in Utopia,,,,By Ben Kenigsberg,,How to Train Your Dragon: The Hidden World,2019-01-03,129000000,524580592,104,"Animation, Family, Adventure",English,United States of America,7.8,5902
https://www.nytimes.com/2019/02/12/movies/sorry-angel-review.html,"Set in early 1990s Paris, Christophe Honoré’s new film presents us with a middle-aged, H.I.V.-stricken writer falling, wearily, for a bookish 20-something.",The New York Times,"{name: subject, value: Movies, rank: 1, major: N}, {name: creative_works, value: Sorry Angel (Movie), rank: 2, major: N}, {name: persons, value: Honore, Christophe, rank: 3, major: N}",2019-02-12T21:46:52+0000,491,"‘Sorry Angel’ Review: A Love Affair Two Men Start, Knowing the End",Critic’s Pick,,Attraction: That’s the Easy Part,,,,By Glenn Kenny,,Sorry Angel,2018-05-09,0,1631910,132,"Comedy, Drama, Romance","Spanish, French",France,6.8,207
https://www.nytimes.com/2019/02/07/movies/berlin-i-love-you-review.html,"The once-divided nature of Berlin isn’t given much consideration in this film, part of the Cities of Love series.",The New York Times,"{name: subject, value: Movies, rank: 1, major: N}, {name: creative_works, value: Berlin, I Love You (Movie), rank: 2, major: N}, {name: persons, value: Agron, Dianna, rank: 3, major: N}, {name: persons, value: Knightley, Keira, rank: 4, major: N}, {name: persons, value: Luna, Diego, rank: 5, major: N}, {name: persons, value: Mirren, Helen, rank: 6, major: N}, {name: persons, value: Rourke, Mickey, rank: 7, major: N}, {name: persons, value: Wilson, Luke, rank: 8, major: N}",2019-02-07T12:00:01+0000,227,"‘Berlin, I Love You’ Review: Many Stories, Not Much Feeling",,,"Berlin, I Love You",,,,By Glenn Kenny,,"Berlin, I Love You",2019-02-08,0,163908,120,Drama,"English, German","Germany, United States of America",4.7,74
https://www.nytimes.com/2019/02/07/movies/untogether-review.html,Jemima Kirke and Lola Kirke play damaged siblings in this exasperatingly affected romantic drama from Emma Forrest.,The New York Times,"{name: subject, value: Movies, rank: 1, major: N}, {name: persons, value: Dornan, Jamie, rank: 2, major: N}, {name: persons, value: Kirke, Jemima, rank: 3, major: N}, {name: persons, value: Kirke, Lola, rank: 4, major: N}, {name: creative_works, value: Untogether (Movie), rank: 5, major: N}, {name: persons, value: Forrest, Emma, rank: 6, major: N}",2019-02-07T12:00:01+0000,269,"‘Untogether’ Review: Adrift in Los Angeles, Looking for Love",,,Untogether,,,,By Jeannette Catsoulis,,Untogether,2019-02-08,0,0,98,"Comedy, Drama",English,United States of America,5.7,40
https://www.nytimes.com/2018/12/20/movies/cold-war-review.html,"In post-World War II Poland, a singer and a piano player find each other, fall in love and soon end up on opposite sides of history.",The New York Times,"{name: subject, value: Movies, rank: 1, major: N}, {name: creative_works, value: Cold War (Movie), rank: 2, major: N}, {name: persons, value: Pawlikowski, Pawel, rank: 3, major: N}, {name: persons, value: Kot, Tomasz, rank: 4, major: N}, {name: persons, value: Kulesza, Agata, rank: 5, major: N}, {name: persons, value: Szyc, Borys, rank: 6, major: N}, {name: persons, value: Kulig, Joanna, rank: 7, major: N}",2018-12-20T17:09:56+0000,981,‘Cold War’ Review: Love Without Borders,Critic’s Pick,,A Resonating Love Shall Guide You,,,,By Manohla Dargis,,Cold War,2018-06-08,4954500,18754051,88,"Drama, Romance, War, Music","German, Croatian, French, Italian, Polish, Russian","France, Poland, United Kingdom",7.473,1390
https://www.nytimes.com/2018/12/12/movies/if-beale-street-could-talk-review.html,"The couple in this adaptation of James Baldwin’s novel are loving while black, an existential truth that is turned into a nightmare.",The New York Times,"{name: subject, value: Movies, rank: 1, major: N}, {name: creative_works, value: If Beale Street Could Talk (Movie), rank: 2, major: N}, {name: persons, value: Jenkins, Barry, rank: 3, major: N}, {name: persons, value: Baldwin, James (1924-87), rank: 4, major: N}, {name: persons, value: James, Stephan (1993- ), rank: 5, major: N}, {name: persons, value: Layne, KiKi, rank: 6, major: N}, {name: persons, value: Wittrock, Finn, rank: 7, major: N}",2018-12-12T21:30:02+0000,1057,‘If Beale Street Could Talk’ Review: Trusting Love in a World Ruled by Hate,Critic’s Pick,,Love Is Forced to Live in a Nightmare,,,,By Manohla Dargis,,If Beale Street Could Talk,2018-12-14,12000000,20572691,120,"Romance, Drama",English,United States of America,6.96,1063
https://www.nytimes.com/2018/12/06/movies/asher-review.html,Ron Perlman and Famke Janssen star in this film that finds a hired killer dealing with his own mortality.,The New York Times,"{name: subject, value: Movies, rank: 1, major: N}, {name: creative_works, value: Asher (Movie), rank: 2, major: N}, {name: persons, value: Caton-Jones, Michael, rank: 3, major: N}, {name: persons, value: Perlman, Ron, rank: 4, major: N}, {name: persons, value: Janssen, Famke, rank: 5, major: N}",2018-12-06T12:00:04+0000,259,‘Asher’ Review: An Aging Hit Man Finds Love,,,Asher,,,,By Glenn Kenny,,Asher,2018-12-07,0,0,117,"Thriller, Action, Drama",English,United States of America,5.8,132
https://www.nytimes.com/2018/12/06/movies/the-great-pretender-review.html,"In Nathan Silver’s new film, American bros break the hearts of beautiful Frenchwomen. Realism or wishful thinking?",The New York Times,"{name: subject, value: Movies, rank: 1, major: N}, {name: creative_works, value: The Great Pretender (Movie), rank: 2, major: N}, {name: persons, value: Silver, Nathan (Film Director), rank: 3, major: N}, {name: persons, value: Garrel, Esther, rank: 4, major: N}",2018-12-06T12:00:01+0000,317,‘The Great Pretender’ Review: Tedious Love Affairs in Artsy Brooklyn,,,The Great Pretender,,,,By Glenn Kenny,,The Great Pretender,1991-04-14,0,0,93,"Drama, TV Movie",English,United States of America,1.0,1
https://www.nytimes.com/2018/11/29/movies/sicilian-ghost-story-review.html,"Flipping from bucolic to brutal with distressing ease, this beautifully realized movie views a Mafia kidnapping through the prism of first love.",The New York Times,"{name: subject, value: Movies, rank: 1, major: N}, {name: creative_works, value: Sicilian Ghost Story (Movie), rank: 2, major: N}, {name: persons, value: Grassadonia, Fabio, rank: 3, major: N}, {name: persons, value: Piazza, Antonio, rank: 4, major: N}",2018-11-29T12:00:06+0000,258,‘Sicilian Ghost Story’ Review: Fairy-Tale Love Meets Real-Life Crime,Critic’s Pick,,Love in an Enchanted Forest Turns Eerie,,,,By Jeannette Catsoulis,,Sicilian Ghost Story,2017-11-18,0,0,122,"Mystery, Drama, Fantasy",Italian,"France, Italy, Switzerland",6.6,135
https://www.nytimes.com/2018/11/08/movies/the-new-romantic-review.html,A college newspaper columnist writes about her experiences trading gifts for sex in a film that squanders its good will.,The New York Times,"{name: subject, value: Movies, rank: 1, major: N}, {name: creative_works, value: The New Romantic (Movie), rank: 2, major: N}, {name: persons, value: Barden, Jessica (1992- ), rank: 3, major: N}, {name: persons, value: Stone, Carly (Film Director), rank: 4, major: N}",2018-11-08T12:05:01+0000,269,‘The New Romantic’ Review: Experiments With Love and Money,,,The New Romantic,,,,By Teo Bugbee,,The New Romantic,2018-10-19,0,0,82,"Drama, Comedy",English,Canada,6.2,105
https://www.nytimes.com/2018/11/08/movies/pimp-review.html,This lurid melodrama follows a female pimp (Keke Palmer) and her girlfriend-prostitute.,The New York Times,"{name: subject, value: Movies, rank: 1, major: N}, {name: persons, value: Palmer, Keke, rank: 2, major: N}, {name: persons, value: Gathegi, Edi, rank: 3, major: N}, {name: persons, value: Crokos, Christine, rank: 4, major: N}, {name: creative_works, value: Pimp (Movie), rank: 5, major: N}",2018-11-08T12:00:01+0000,270,‘Pimp’ Review: Blaxploitation and Lesbian Love,,,Pimp,,,,By Jeannette Catsoulis,,Pimp,2018-11-09,0,0,86,Drama,English,United States of America,6.6,27
https://www.nytimes.com/2018/11/08/movies/in-a-relationship-review.html,"Sam Boyd’s gentle, loose-limbed romantic comedy wins no prizes for originality.",The New York Times,"{name: subject, value: Movies, rank: 1, major: N}, {name: persons, value: Roberts, Emma (1991- ), rank: 2, major: N}, {name: persons, value: ANGARANO, MICHAEL, rank: 3, major: N}, {name: persons, value: Hemingway, Dree (1987- ), rank: 4, major: N}, {name: creative_works, value: In a Relationship (Movie), rank: 5, major: N}, {name: persons, value: Boyd, Sam (Film Director), rank: 6, major: N}",2018-11-08T12:00:01+0000,253,‘In a Relationship’ Review: Two Couples at Opposite Stages of Love,,,In a Relationship,,,,By Jeannette Catsoulis,,In a Relationship,2018-11-09,0,0,92,"Drama, Comedy, Romance",English,"Mexico, United States of America",5.9,98
https://www.nytimes.com/2018/09/20/movies/quincy-review-quincy-jones.html,"A documentary reveals its octogenarian subject as still busy and productive, and not a little haunted by memories of friends now gone.",The New York Times,"{name: creative_works, value: Quincy (Movie), rank: 1, major: N}, {name: persons, value: Jones, Quincy, rank: 2, major: N}, {name: persons, value: Jones, Rashida, rank: 3, major: N}, {name: persons, value: Hicks, Alan, rank: 4, major: N}, {name: subject, value: Documentary Films and Programs, rank: 5, major: N}, {name: subject, value: Music, rank: 6, major: N}, {name: organizations, value: Netflix Inc, rank: 7, major: N}",2018-09-20T14:00:01+0000,460,Review: ‘Quincy’ Captures a Lifelong Love Affair With Music,,,The Man Behind the Music,,,,By Glenn Kenny,,Quincy,2018-09-21,0,0,124,"Documentary, Music",English,United States of America,7.3,95
https://www.nytimes.com/2018/05/24/movies/how-to-talk-to-girls-at-parties-review.html,John Cameron Mitchell’s loony romantic comedy encourages young love to bloom in the soil of an alien visitation.,The New York Times,"{name: subject, value: Movies, rank: 1, major: N}, {name: creative_works, value: How to Talk to Girls at Parties (Movie), rank: 2, major: N}, {name: persons, value: Mitchell, John Cameron, rank: 3, major: N}, {name: persons, value: Fanning, Elle, rank: 4, major: N}, {name: persons, value: Sharp, Alexander, rank: 5, major: N}",2018-05-24T11:00:01+0000,458,Review: An Alien Teaches a Teenage Punk ‘How to Talk to Girls at Parties’,,,Otherworldly Love in a Punk-Rock World,,,,By Jeannette Catsoulis,,How to Talk to Girls at Parties,2017-10-06,0,0,103,"Comedy, Music, Romance, Science Fiction",English,"United Kingdom, United States of America",6.0,352
https://www.nytimes.com/2018/04/18/movies/godard-mon-amour-review.html,A portrait of a filmmaker in crisis that might have worked better as a comedy sketch.,The New York Times,"{name: subject, value: Movies, rank: 1, major: N}, {name: creative_works, value: Godard Mon Amour (Movie), rank: 2, major: N}, {name: persons, value: Hazanavicius, Michel, rank: 3, major: N}, {name: persons, value: Godard, Jean-Luc, rank: 4, major: N}, {name: persons, value: Wiazemsky, Anne, rank: 5, major: N}, {name: persons, value: Garrel, Louis, rank: 6, major: N}",2018-04-18T23:02:46+0000,937,"Review: If You Love Godard, You’ll Hate-Watch ‘Godard Mon Amour’",,,"A Portrait and, for Some, a Hate-Watch",,,,By A.O. Scott,,Godard Mon Amour,2017-06-24,12840746,82264,108,"Drama, Romance, Comedy","Czech, French, English, Italian","Myanmar, France",6.7,330
https://www.nytimes.com/2018/03/29/movies/outside-in-review-jay-duplass-edie-falco.html,Edie Falco and Jay Duplass connect romantically in this life-after-prison drama that prioritizes patience and pragmatism over passion.,The New York Times,"{name: subject, value: Movies, rank: 1, major: N}, {name: creative_works, value: Outside In (Movie), rank: 2, major: N}, {name: persons, value: Shelton, Lynn, rank: 3, major: N}, {name: persons, value: Duplass, Jay, rank: 4, major: N}, {name: persons, value: Falco, Edie, rank: 5, major: N}, {name: persons, value: Dever, Kaitlyn, rank: 6, major: N}",2018-03-29T11:00:01+0000,422,Review: On Parole and in Love in ‘Outside In’,,,On Parole and in Love,,,,By Jeannette Catsoulis,,Outside In,2018-03-30,0,0,109,Drama,English,United States of America,6.2,89
https://www.nytimes.com/2018/02/15/movies/the-party-review-timothy-spall-kristin-scott-thomas.html,Sally Potter directs a very fine cast in a would-be comedy about a calamitously bad evening.,The New York Times,"{name: subject, value: Movies, rank: 1, major: N}, {name: creative_works, value: The Party (Movie), rank: 2, major: N}, {name: persons, value: Potter, Sally, rank: 3, major: N}, {name: persons, value: Spall, Timothy, rank: 4, major: N}, {name: persons, value: Scott Thomas, Kristin, rank: 5, major: N}",2018-02-15T12:00:25+0000,598,Review: A London Night Goes Wrong in ‘The Party’,,,"  Invite Company. Because After All, Misery Loves It.",,,,By Manohla Dargis,,The Party,1968-04-04,1500000,2900000,99,Comedy,English,United States of America,7.3,691
https://www.nytimes.com/2018/01/18/movies/kangaroo-a-love-hate-story-review.html,"The documentary looks at the mass killings of kangaroos for pet-food companies, leather processors and ranchers in Australia.",The New York Times,"{name: creative_works, value: Kangaroo: A Love-Hate Story (Movie), rank: 1, major: N}, {name: subject, value: Kangaroos, rank: 2, major: N}, {name: subject, value: Animal Abuse, Rights and Welfare, rank: 3, major: N}, {name: persons, value: McIntyre Clere, Kate, rank: 4, major: N}, {name: persons, value: McIntyre, Mick, rank: 5, major: N}, {name: subject, value: Documentary Films and Programs, rank: 6, major: N}, {name: glocations, value: Australia, rank: 7, major: N}",2018-01-18T12:00:23+0000,263,Review: ‘Kangaroo: A Love-Hate Story’ Exposes a Wildlife Massacre,,,Kangaroo: A Love-Hate Story,,,,By Ken Jaworowski,,Kangaroo: A Love-Hate Story,2018-01-19,0,0,103,Documentary,English,Australia,10.0,2
https://www.nytimes.com/2018/01/11/movies/lover-for-a-day-review-philippe-garrel.html,"In Philippe Garrel’s drama, a 23-year-old woman moves in with her father and his 23-year-old girlfriend. Complications ensue.",The New York Times,"{name: subject, value: Movies, rank: 1, major: N}, {name: creative_works, value: Lover for a Day (Movie), rank: 2, major: N}, {name: persons, value: Garrel, Philippe, rank: 3, major: N}",2018-01-11T16:20:53+0000,863,Review: A Man and a Woman (and Another Woman) in ‘Lover for a Day’,,,A Love Triangle With Angles That Are Awkward,,,,By Manohla Dargis,,Lover for a Day,2017-05-31,0,23692,76,"Drama, Romance",French,France,6.2,74
https://www.nytimes.com/2017/12/14/movies/killing-for-love-review.html,"The true-crime documentary lays out a persuasive case for reasonable doubt in the case against Jens Soering, who was convicted, along with his girlfriend.",The New York Times,"{name: creative_works, value: Killing for Love (Movie), rank: 1, major: N}, {name: persons, value: Soering, Jens, rank: 2, major: N}, {name: persons, value: Haysom, Elizabeth, rank: 3, major: N}, {name: persons, value: Vetter, Marcus (1967- ), rank: 4, major: N}, {name: persons, value: Steinberger, Karin, rank: 5, major: N}, {name: subject, value: Documentary Films and Programs, rank: 6, major: N}, {name: subject, value: Murders, Attempted Murders and Homicides, rank: 7, major: N}",2017-12-14T12:00:26+0000,281,Review: ‘Killing for Love’ Revisits a Virginia Murder Case,,,Killing for Love,,,,By Ben Kenigsberg,,Killing for Love,2016-10-27,300000,0,131,"Crime, Documentary","English, German","Sweden, Germany, United Kingdom, Netherlands, Denmark",6.4,40
https://www.nytimes.com/2017/11/30/movies/the-shape-of-water-review-guillermo-del-toro.html,"Guillermo del Toro’s latest film is an unlikely and lyrical love story, inspired by “Creature From the Black Lagoon.”",The New York Times,"{name: subject, value: Movies, rank: 1, major: N}, {name: creative_works, value: The Shape of Water (Movie), rank: 2, major: N}, {name: persons, value: Del Toro, Guillermo, rank: 3, major: N}, {name: persons, value: Spencer, Octavia, rank: 4, major: N}, {name: persons, value: Shannon, Michael, rank: 5, major: N}, {name: persons, value: Hawkins, Sally, rank: 6, major: N}, {name: persons, value: Jones, Doug (1960- ), rank: 7, major: N}",2017-11-30T16:10:56+0000,924,Review: ‘The Shape of Water’ Is Altogether Wonderful,,,A Monster Worthy of Love,,,,By A.O. Scott,,The Shape of Water,2017-12-01,19500000,195333312,123,"Drama, Fantasy, Romance","English, Russian",United States of America,7.248,11591
https://www.nytimes.com/2017/11/23/movies/cuba-and-the-cameraman-review.html,The filmmaker Jon Alpert has been visiting and documenting Cuba for 45 years. His new movie looks back fondly at its people and its leader.,The New York Times,"{name: subject, value: Documentary Films and Programs, rank: 1, major: N}, {name: glocations, value: Cuba, rank: 2, major: N}, {name: creative_works, value: Cuba and the Cameraman (Movie), rank: 3, major: N}, {name: persons, value: ALPERT, JON, rank: 4, major: N}",2017-11-23T12:00:20+0000,427,Review: ‘Cuba and the Cameraman’ Lavishes Love on a Country … and Castro,,,Cuba and the Cameraman,,,,By Glenn Kenny,,Cuba and the Cameraman,2017-09-08,0,0,113,Documentary,"Spanish, English","Cuba, United States of America",7.51,102
https://www.nytimes.com/2017/11/16/movies/on-the-beach-at-night-alone-review-hong-sang-soo.html,Kim Min-hee stars in a new film from the prolific South Korean director Hong Sang-soo. The movie has been seen as based partly on their affair.,The New York Times,"{name: subject, value: Movies, rank: 1, major: N}, {name: creative_works, value: On the Beach at Night Alone (Movie), rank: 2, major: N}, {name: persons, value: Hong Sang-soo, rank: 3, major: N}, {name: persons, value: Kim Min-hee, rank: 4, major: N}",2017-11-16T12:00:20+0000,520,Review: ‘On the Beach at Night Alone’ Zooms in on a Love Affair,,,"Fiction, With Real Life Getting in the Way",,,,By A.O. Scott,,On the Beach at Night Alone,2017-03-23,0,0,101,Drama,Korean,South Korea,6.5,123
https://www.nytimes.com/2017/10/05/movies/the-mountain-between-us-review-kate-winslet-idris-elba.html,Idris Elba and Kate Winslet crash into a mountain — and each other — in this drama.,The New York Times,"{name: subject, value: Movies, rank: 1, major: N}, {name: creative_works, value: The Mountain Between Us (Movie), rank: 2, major: N}, {name: persons, value: ABU-ASSAD, HANY, rank: 3, major: N}, {name: persons, value: Elba, Idris, rank: 4, major: N}, {name: persons, value: Winslet, Kate, rank: 5, major: N}",2017-10-05T11:00:05+0000,272,Review: Love in a Cold Climate in ‘The Mountain Between Us’,,,The Mountain Between Us,,,,By Jeannette Catsoulis,,The Mountain Between Us,2017-10-05,35000000,62832209,109,"Drama, Adventure, Romance",English,United States of America,6.615,2205
https://www.nytimes.com/2017/09/14/movies/in-search-of-fellini-review.html,A sheltered young woman enamored of the films of the famous director sets off to Italy to meet him.,The New York Times,"{name: subject, value: Movies, rank: 1, major: N}, {name: creative_works, value: In Search of Fellini (Movie), rank: 2, major: N}, {name: persons, value: Cartwright, Nancy, rank: 3, major: N}, {name: persons, value: Solo, Ksenia, rank: 4, major: N}, {name: persons, value: Lexton, Taron, rank: 5, major: N}",2017-09-14T11:00:24+0000,272,Review: Love of Il Maestro Drives ‘In Search of Fellini’,,,In Search of Fellini,,,,By Monica Castillo,,In Search of Fellini,2017-09-15,0,0,93,"Drama, Adventure",English,,5.8,37
https://www.nytimes.com/2017/08/24/movies/tales-of-an-immoral-couple-review.html,"Twenty-five years after they split, two former high school sweethearts reluctantly reunite for an awkward night.",The New York Times,"{name: subject, value: Movies, rank: 1, major: N}, {name: creative_works, value: Tales of an Immoral Couple (Movie), rank: 2, major: N}, {name: persons, value: Caro, Manolo, rank: 3, major: N}",2017-08-24T16:22:43+0000,284,Review: ‘Tales of an Immoral Couple’: Love Means Having to Grow Up,,,Tales of an Immoral Couple,,,,By Monica Castillo,,Tales of an Immoral Couple,2016-10-28,0,0,91,"Comedy, Romance",Spanish,Mexico,6.09,50
https://www.nytimes.com/2017/07/27/movies/the-last-face-review-charlize-theron-sean-penn.html,"In war-torn Liberia, Charlize Theron and Javier Bardem face a big problem: how to keep their knotty relationship from fizzling.",The New York Times,"{name: subject, value: Movies, rank: 1, major: N}, {name: creative_works, value: The Last Face (Movie), rank: 2, major: N}, {name: persons, value: Penn, Sean, rank: 3, major: N}, {name: persons, value: Bardem, Javier, rank: 4, major: N}, {name: persons, value: Theron, Charlize, rank: 5, major: N}",2017-07-27T20:29:01+0000,280,Review: Aid Workers in Love and War in Sean Penn’s ‘The Last Face’,,,The Last Face,,,,By Glenn Kenny,,The Last Face,2017-01-11,0,0,130,Drama,"English, Portuguese",United States of America,5.6,184
https://www.nytimes.com/2017/06/15/movies/lost-in-paris-review.html,"The filmmakers Fiona Gordon and Dominique Abel star in their fourth movie, a tale infused with physical comedy about a woman in search of her aunt.",The New York Times,"{name: creative_works, value: Lost in Paris (Movie), rank: 1, major: N}, {name: subject, value: Movies, rank: 2, major: N}, {name: persons, value: Abel, Dominique, rank: 3, major: N}, {name: persons, value: Gordon, Fiona, rank: 4, major: N}, {name: persons, value: Riva, Emmanuelle, rank: 5, major: N}",2017-06-15T19:37:09+0000,254,Review: Finding Love (and Slapstick) While ‘Lost in Paris’,,,Lost in Paris,,,,By Ben Kenigsberg,,Lost in Paris,2017-01-14,0,0,83,Comedy,French,"Belgium, France",6.0,109
https://www.nytimes.com/2017/05/11/movies/hounds-of-love-review.html,This feature debut of the Australian filmmaker Ben Young resembles a real-life couple’s killing spree in the 1980s.,The New York Times,"{name: subject, value: Movies, rank: 1, major: N}, {name: creative_works, value: Hounds of Love (Movie), rank: 2, major: N}, {name: persons, value: Young, Ben (Film Director), rank: 3, major: N}",2017-05-11T20:16:51+0000,280,Review: ‘Hounds of Love’ Is Tense and Deadly Down Under,,,Hounds of Love,,,,By Ben Kenigsberg,,Hounds of Love,2016-10-07,0,0,108,"Crime, Drama, Horror",English,Australia,6.1,314
https://www.nytimes.com/2017/04/20/movies/the-promise-review-oscar-isaac.html,"Oscar Isaac, Christian Bale and Charlotte Le Bon star in this wartime romance with a heavy subject (genocide) but a corny plot.",The New York Times,"{name: subject, value: Movies, rank: 1, major: N}, {name: creative_works, value: The Promise (Movie), rank: 2, major: N}, {name: persons, value: George, Terry, rank: 3, major: N}, {name: persons, value: Bale, Christian, rank: 4, major: N}, {name: persons, value: Isaac, Oscar, rank: 5, major: N}, {name: persons, value: Le Bon, Charlotte, rank: 6, major: N}",2017-04-20T16:49:46+0000,455,Review: ‘The Promise’ Finds a Love Triangle in Constantinople,,,"A Love Triangle, Near the Front Lines",,,,By Jeannette Catsoulis,,The Promise,2016-12-02,90000000,12448676,133,"History, Romance, Drama","Armenian, German, English, French","Spain, United States of America",7.0,421
https://www.nytimes.com/2017/03/09/movies/the-other-half-review-tatiana-maslany.html,This moody romance stars Tatiana Maslany (“Orphan Black”) as a bipolar painter in love with a brooding cabby (Tom Cullen of “Downton Abbey”).,The New York Times,"{name: subject, value: Movies, rank: 1, major: N}, {name: creative_works, value: The Other Half (Movie), rank: 2, major: N}, {name: persons, value: Maslany, Tatiana, rank: 3, major: N}, {name: persons, value: Cullen, Tom (1985- ), rank: 4, major: N}, {name: persons, value: Klein, Joey (Film Director), rank: 5, major: N}",2017-03-09T21:54:58+0000,251,Review: A Combustible Pair Find Love in ‘The Other Half’,,,Review: A Combustible Pair Find Love in ‘The Other Half’,,,,By Andy Webster,,The Other Half,2016-12-02,0,0,103,"Drama, Romance",English,Canada,6.2,21
https://www.nytimes.com/2017/03/09/movies/review-the-ottoman-lieutenant.html,A nurse travels to the Ottoman Empire on the eve of World War I. Can romance blossom amid earthshaking events?,The New York Times,"{name: subject, value: Movies, rank: 1, major: N}, {name: creative_works, value: The Ottoman Lieutenant (Movie), rank: 2, major: N}, {name: persons, value: Ruben, Joseph, rank: 3, major: N}, {name: persons, value: Hartnett, Josh, rank: 4, major: N}, {name: persons, value: Stockwell, Jeff (1958- ), rank: 5, major: N}, {name: persons, value: Hilmar, Hera, rank: 6, major: N}, {name: persons, value: Huisman, Michiel, rank: 7, major: N}",2017-03-09T21:53:12+0000,267,"Review: Love as the World Wars, in ‘The Ottoman Lieutenant’",,,"Review: Love as the World Wars, in ‘The Ottoman Lieutenant’",,,,By Neil Genzlinger,,The Ottoman Lieutenant,2017-03-10,40000000,413844,111,"Romance, Drama, War","Turkish, English","Turkey, United States of America",6.2,241
